id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement
2523069172,616500.0,3,2.5,3580,118047,1.0,0,0,3,9,3240,340
6388910360,506400.0,3,2.5,2100,9040,1.0,0,0,3,8,1700,400
7326200110,324000.0,3,2.25,1550,4411,2.0,0,0,3,7,1550,0
3701900085,169000.0,3,1.5,1570,6450,1.5,0,0,4,6,1570,0
9376301520,595000.0,3,2.0,1480,5000,1.0,0,0,4,7,750,730
2111000580,299900.0,3,2.5,2720,6014,2.0,0,0,3,7,2720,0
8645510230,332000.0,3,2.25,2270,8876,1.0,0,0,3,7,1380,890
6204410330,432000.0,4,1.75,2410,8400,1.0,0,0,3,7,1600,810
8159300040,510000.0,4,2.75,2730,9112,1.0,0,2,3,9,1740,990
8091410530,270000.0,3,2.5,1540,7739,2.0,0,0,4,7,1540,0
8653600100,750000.0,5,2.5,3120,15593,2.0,0,4,3,11,3120,0
9550202730,509250.0,2,1.5,1480,3120,1.0,0,0,3,7,930,550
8651410740,189000.0,3,1.0,860,5200,1.0,0,0,5,6,860,0
225039177,726500.0,4,2.5,2180,3893,2.0,0,0,3,8,2180,0
6082400191,287000.0,3,2.0,1300,11374,1.5,0,0,5,7,1300,0
3622069095,679000.0,4,3.5,3420,49223,2.0,0,0,3,9,3420,0
6666860210,316000.0,3,2.25,2130,8721,1.0,0,0,3,8,1570,560
8161000230,498000.0,4,2.5,2300,22445,2.0,0,0,4,8,2300,0
7214820610,448000.0,4,1.75,2560,8270,1.0,0,0,3,7,1480,1080
434000040,535000.0,2,1.0,1040,5527,1.0,0,0,3,7,1040,0
8914200220,560000.0,4,3.0,3080,9601,2.0,0,1,3,10,3080,0
6072760210,437850.0,4,2.25,2670,14255,1.0,0,0,4,8,1610,1060
9485950040,435000.0,4,2.75,3270,50994,2.0,0,0,4,8,2720,550
4027700456,510000.0,4,2.5,2610,8031,2.0,0,0,3,8,2610,0
1023059365,520000.0,3,2.5,2460,54885,2.0,0,0,4,8,2460,0
8944600620,509000.0,2,1.5,1930,3521,2.0,0,0,3,8,1930,0
2997800090,575000.0,3,1.0,1220,5652,1.0,0,0,3,6,1220,0
2787700150,365000.0,4,2.5,2030,7210,1.0,0,0,5,7,1330,700
4055701110,795000.0,3,2.0,2420,17859,1.0,0,1,5,9,1500,920
2517000790,285000.0,3,2.5,1870,4060,2.0,0,0,3,7,1870,0
2125059124,955000.0,3,2.25,3020,43560,2.0,0,0,3,10,2720,300
7284900405,775000.0,4,2.5,2880,8400,2.0,0,4,3,8,2050,830
3937900120,400000.0,4,3.0,1810,5012,2.0,0,0,4,7,1810,0
200520120,570000.0,4,2.5,2590,8483,2.0,0,0,3,9,2590,0
7203220360,955990.0,5,3.25,3830,6507,2.0,0,0,3,9,3830,0
3425059219,1150000.0,3,2.25,3250,34848,1.0,0,0,3,10,2260,990
5469502170,459950.0,4,2.0,2760,21465,1.0,0,0,4,9,2120,640
6303401395,245000.0,2,1.75,1220,8382,1.0,0,0,3,6,1220,0
8822901301,281000.0,3,1.5,1280,974,3.0,0,0,3,7,1280,0
6730700385,205000.0,3,0.75,770,7000,1.0,0,0,3,4,770,0
4396000530,290000.0,3,1.75,1520,15090,1.0,0,0,4,7,1520,0
4077800590,635000.0,4,2.5,2080,11176,1.0,0,0,5,8,2080,0
2461900845,310000.0,1,1.0,570,6000,1.0,0,0,2,5,570,0
5366200330,470000.0,4,2.0,1500,3659,1.0,0,0,3,7,830,670
6899990230,600000.0,2,2.5,2510,14878,2.0,0,0,3,10,2510,0
7950700120,279000.0,4,2.0,1980,10051,1.0,0,0,3,7,1980,0
7852090180,538500.0,3,3.5,2500,4270,2.0,0,0,3,8,2500,0
3066410850,594950.0,4,2.5,2720,10006,2.0,0,0,3,9,2720,0
2422059015,533050.0,2,1.0,910,295772,1.0,0,0,3,5,910,0
7436500360,510000.0,3,1.75,1480,7040,1.0,0,0,3,7,1480,0
984210590,360000.0,4,2.25,2470,8686,1.0,0,0,4,7,1270,1200
8024202350,435000.0,2,1.0,1650,5106,1.0,0,0,3,7,1090,560
6392002020,559000.0,3,1.75,1700,6500,1.0,0,0,3,8,1700,0
6398000191,645000.0,2,1.5,1995,115670,1.5,0,1,4,8,1995,0
3904100065,340000.0,2,1.0,1280,9690,1.0,0,0,4,6,640,640
5535600150,565000.0,4,2.5,2980,10459,2.0,0,0,3,9,2980,0
8024200820,575700.0,3,1.75,1730,6130,1.0,0,0,3,7,1480,250
9301300215,1010000.0,3,3.25,2420,1923,2.0,0,2,3,10,1840,580
1122069006,540500.0,3,2.0,2800,185130,1.0,0,0,3,8,2320,480
5379801972,265000.0,5,4.0,1400,8580,1.0,0,0,5,7,900,500
4077800088,699950.0,4,2.0,2070,7830,1.0,0,1,5,7,1180,890
1823069059,355000.0,1,1.75,750,20339,1.0,0,0,4,4,550,200
7979900215,381000.0,3,1.5,1460,11407,1.0,0,0,3,7,1460,0
5101404444,564000.0,5,2.25,2140,8700,1.0,0,2,3,8,1220,920
892000025,114975.0,2,1.0,740,6250,1.0,0,0,3,6,740,0
6303400395,325000.0,1,0.75,410,8636,1.0,0,0,2,4,410,0
2320069189,299990.0,2,1.0,1570,125452,1.0,0,3,4,7,1570,0
2568200610,751000.0,5,2.75,2860,5280,2.0,0,0,3,9,2860,0
6073230230,425000.0,3,2.25,1400,6970,2.0,0,0,3,8,1400,0
1024049006,665000.0,3,1.75,2700,5040,1.0,0,2,3,8,1560,1140
823069044,833450.0,5,4.0,4460,269345,2.0,0,4,3,9,3330,1130
2926049086,575000.0,7,1.5,2670,11250,1.5,0,0,4,8,2320,350
5127001320,190000.0,3,1.75,1520,9600,1.0,0,0,4,7,1520,0
5127001320,314950.0,3,1.75,1520,9600,1.0,0,0,4,7,1520,0
1994200375,601150.0,2,2.0,1660,5200,1.0,0,0,5,7,1120,540
7100000035,315000.0,2,1.0,860,8308,1.0,0,0,3,7,860,0
6329000705,545000.0,2,1.5,2340,13380,1.0,0,0,4,7,1280,1060
7524950870,565000.0,4,2.25,2110,10698,2.0,0,0,4,8,2110,0
9564800145,175000.0,3,1.0,1010,7034,1.0,0,0,3,7,1010,0
2077700042,530000.0,3,2.0,2330,26571,2.5,0,0,3,8,2330,0
3835500195,4489000.0,4,3.0,6430,27517,2.0,0,0,3,12,6430,0
259000100,430000.0,3,1.75,1610,7900,1.0,0,0,4,8,1310,300
1796360870,225000.0,3,1.75,1460,8372,1.0,0,0,4,7,1460,0
923049440,312000.0,5,4.0,2900,9779,2.0,0,0,4,7,1950,950
9144100298,380000.0,3,1.0,1260,7980,1.0,0,0,3,7,1260,0
3223049158,222200.0,2,1.0,1210,10000,1.0,0,0,3,7,1210,0
5456000025,1438890.0,5,3.5,3420,8000,2.0,0,0,3,10,3420,0
3558000120,329950.0,4,2.5,2120,4558,2.0,0,0,3,7,2120,0
6133100120,995000.0,3,2.5,2460,10300,1.0,0,0,3,10,2460,0
5608000590,929950.0,3,3.5,3790,10829,2.0,0,0,3,11,3790,0
8651480090,692000.0,4,2.5,2350,9779,1.0,0,0,3,10,2350,0
2768301490,402000.0,2,1.0,620,2475,1.0,0,0,5,6,620,0
3325069060,510000.0,3,1.75,1920,43560,1.0,0,0,4,7,1340,580
8802400411,249000.0,3,1.0,1050,8498,1.0,0,0,4,7,1050,0
2953000090,244900.0,3,1.5,1360,9980,1.0,0,0,4,7,1360,0
7657600025,289900.0,3,1.0,1180,7068,1.0,0,0,3,6,1180,0
8118600025,552500.0,4,1.0,1560,7980,1.0,0,0,4,7,1170,390
326069118,760000.0,4,2.5,3300,165528,2.0,0,0,3,8,3300,0
2902200838,440000.0,2,2.75,1100,1088,2.0,0,0,3,7,750,350
798000062,286000.0,3,1.75,1770,9000,1.0,0,0,3,7,1090,680
3298700941,260000.0,3,1.0,1200,4592,1.0,0,0,3,6,800,400
114100155,355000.0,2,2.25,1330,10838,2.0,0,0,3,8,1330,0
5151600360,318000.0,3,1.75,1570,12506,1.0,0,0,4,8,1570,0
523049106,255000.0,2,1.0,1610,19965,1.0,0,0,3,7,1610,0
3751600025,139000.0,3,1.0,1100,17334,1.0,0,0,3,7,1100,0
6918730230,485000.0,4,2.25,1810,7068,2.0,0,0,5,7,1810,0
3226079059,549950.0,3,1.75,2930,266587,2.0,0,0,3,8,2440,490
9521100880,588000.0,3,1.5,1780,4200,1.5,0,0,4,8,1780,0
425049146,975000.0,3,2.5,3050,7410,1.5,0,0,5,8,1950,1100
3630010040,402000.0,3,2.0,1540,1827,2.0,0,0,3,8,1540,0
6620400025,245000.0,3,1.0,1380,9875,1.0,0,0,3,7,1380,0
8886000021,445000.0,3,1.75,1890,32340,1.5,0,3,3,8,1890,0
766800090,195000.0,3,1.75,1570,8459,1.0,0,0,3,7,1570,0
4022900571,385000.0,5,2.0,2540,11750,1.0,0,0,3,7,1480,1060
2206700165,450000.0,3,1.5,1520,7903,1.0,0,0,4,7,1000,520
4151800530,1090000.0,4,2.5,2780,6837,2.0,0,0,3,9,2780,0
8122600195,396675.0,2,1.0,1730,6375,2.0,0,0,4,6,1730,0
5379805160,242000.0,5,2.25,2340,7494,1.0,0,0,3,7,1170,1170
323089095,380000.0,3,1.75,1300,12378,1.0,0,0,4,6,1300,0
9000025,496000.0,2,1.0,1420,4635,2.0,0,0,4,7,1420,0
8835200330,399950.0,3,2.5,1470,4488,2.0,0,0,5,7,1470,0
1239400064,895000.0,4,2.5,2850,8526,2.0,0,0,3,9,2850,0
2719100115,690000.0,3,2.0,2360,6149,2.0,0,3,3,8,1560,800
5589300361,270000.0,3,1.5,1610,8375,2.0,0,0,3,7,1610,0
2523069146,349900.0,3,2.0,2420,38781,1.0,0,0,5,7,1210,1210
3630020090,454280.0,3,2.5,1470,1741,2.0,0,0,3,8,1170,300
1775700011,390000.0,3,2.5,1410,26375,1.0,0,0,3,6,1410,0
9264921110,275000.0,3,1.75,1840,14005,1.0,0,0,3,8,1840,0
6837820330,300000.0,4,2.5,2450,8932,2.0,0,0,3,8,2450,0
6822100750,700000.0,3,1.75,1500,6000,1.0,0,0,5,7,850,650
6769200040,520000.0,3,1.75,2080,6609,1.0,0,0,3,7,1280,800
1668500090,715000.0,3,2.5,2770,39529,2.0,0,0,3,9,2770,0
5104530220,404000.0,3,2.5,2370,4324,2.0,0,0,3,8,2370,0
726059048,490500.0,3,2.0,3000,21883,2.0,0,0,3,7,1970,1030
8835401250,1485000.0,6,2.75,4430,6440,2.0,0,3,3,10,2680,1750
6821100090,557800.0,4,1.75,1550,6000,1.0,0,0,5,7,1550,0
5072400100,571000.0,4,2.25,2290,9900,1.0,0,2,4,8,1550,740
2781200090,410000.0,4,2.5,2560,4020,2.0,0,0,3,9,2560,0
4006000580,225000.0,3,1.5,1240,5506,1.0,0,0,4,7,1240,0
3825310530,700000.0,4,2.5,2590,4498,2.0,0,0,3,9,2590,0
3797000745,500000.0,3,1.0,1370,3500,1.5,0,0,3,7,1370,0
7550801207,536500.0,2,2.0,1360,1860,1.0,0,0,4,7,680,680
2468800040,330000.0,3,2.5,2060,25046,1.0,0,0,4,8,1600,460
8092700230,249950.0,3,1.75,1120,15210,1.0,0,0,5,7,1120,0
4435000490,249000.0,4,1.75,1630,8410,1.5,0,0,5,7,1630,0
3686900025,249000.0,3,1.75,1590,7535,1.5,0,0,5,6,1590,0
2450500110,780000.0,4,1.75,2480,9195,1.0,0,0,3,7,1390,1090
1257200315,1200000.0,4,2.5,2700,4275,2.0,0,0,3,9,2700,0
3876312370,434500.0,3,1.75,1930,7210,1.0,0,0,3,7,1110,820
2821079081,590000.0,4,2.0,2490,339332,1.0,0,0,3,8,2490,0
7550800915,417200.0,2,1.0,1000,4000,1.0,0,0,3,6,1000,0
7504010750,649990.0,4,2.25,2130,11900,2.0,0,0,3,9,2130,0
1175000110,506000.0,2,1.0,1060,3588,1.0,0,0,4,7,960,100
9320990090,348000.0,3,2.5,1730,4004,2.0,0,0,3,7,1730,0
3791400100,301000.0,4,2.5,2810,6146,2.0,0,0,3,9,2810,0
6021503885,427550.0,2,1.0,880,4000,1.0,0,0,3,7,880,0
7979900552,361000.0,3,1.0,1040,6720,1.5,0,0,3,7,1040,0
5101405340,460000.0,2,2.5,1830,8107,1.0,0,0,5,7,930,900
5016003146,958000.0,4,3.5,1800,6400,2.0,0,2,3,8,1800,0
2734100065,445000.0,5,1.75,2460,6846,1.5,0,0,5,7,1340,1120
8029650040,373000.0,3,2.5,1670,3565,2.0,0,0,3,7,1670,0
6204410150,525000.0,4,2.25,2660,7957,1.0,0,0,4,8,1750,910
662310620,364988.0,3,2.5,2850,12593,2.0,0,0,3,9,2850,0
924000040,324000.0,2,1.0,820,8370,1.0,0,0,4,7,820,0
3333500096,625000.0,4,3.0,2350,5627,1.0,0,0,5,8,1490,860
349400100,237500.0,3,1.75,1480,7830,1.0,0,0,3,7,1480,0
3876000970,429300.0,6,2.25,2930,15949,1.0,0,0,4,8,1730,1200
7883603425,155000.0,3,1.0,1250,6250,1.0,0,0,2,7,1030,220
923000580,614000.0,4,2.75,2760,8160,1.5,0,2,4,8,1780,980
6635000110,650000.0,3,2.5,2380,3332,2.0,0,0,3,9,2380,0
7000100775,625000.0,3,2.0,1730,12219,1.0,0,0,4,7,1730,0
6383000690,587100.0,3,2.25,1670,6414,1.0,0,0,4,8,1670,0
9113600210,380000.0,4,2.5,2150,37647,2.0,0,0,3,8,2150,0
5249804760,479500.0,2,1.0,930,5760,1.0,0,0,3,6,730,200
3364900156,382888.0,1,1.0,620,2380,1.0,0,0,3,6,620,0
117000001,540000.0,4,4.25,1960,3565,2.0,0,0,3,7,1960,0
7555200230,691000.0,4,2.75,2550,8632,1.0,0,0,3,8,1700,850
9178600360,760500.0,3,2.0,1990,3990,1.0,0,0,5,7,1130,860
7853301570,685000.0,4,2.5,3550,10968,2.0,0,0,3,9,3550,0
5066400564,199129.0,3,1.0,860,33664,1.0,0,0,4,6,860,0
9264950600,335000.0,3,3.0,2031,7702,2.0,0,0,3,9,2031,0
4010800110,305100.0,3,2.0,1590,35988,1.0,0,0,4,8,1590,0
1546600120,830000.0,4,2.25,3010,12202,1.0,0,0,4,9,3010,0
4139440100,810000.0,3,2.5,2610,8481,2.0,0,0,3,10,2610,0
1939050110,500000.0,3,2.25,1440,15661,1.0,0,0,3,8,1180,260
6126601445,490000.0,3,1.75,1920,5405,1.0,0,2,4,7,960,960
9274200620,490000.0,2,1.75,1670,4200,2.0,0,0,3,7,1670,0
2868300061,272000.0,4,1.75,1390,10660,1.0,0,0,4,7,1030,360
3831200210,280000.0,3,2.25,2140,7200,2.0,0,0,4,7,2140,0
7301300150,233000.0,3,1.0,1250,6180,1.5,0,0,3,7,1250,0
3368900084,275000.0,3,1.0,1080,6000,1.0,0,0,4,7,1080,0
8856500220,375000.0,3,3.25,2760,6420,2.0,0,2,3,9,2110,650
9527310110,445000.0,3,2.75,2180,3703,2.0,0,0,3,8,2180,0
2767604712,437500.0,3,2.5,1260,1125,3.0,0,0,3,8,1260,0
3336001515,426250.0,4,1.0,1610,6000,1.5,0,0,4,7,1510,100
5103900015,358000.0,3,1.5,2450,12497,1.0,0,0,4,7,2450,0
1025069255,1175000.0,4,3.5,4150,49503,2.0,0,0,3,11,4150,0
2724069010,305000.0,2,1.0,960,8276,1.0,0,0,3,5,960,0
8682262170,415000.0,2,1.75,1340,4664,1.0,0,0,3,8,1340,0
1773100755,520000.0,11,3.0,3000,4960,2.0,0,0,3,7,2400,600
8691390770,733000.0,4,3.5,3080,5974,2.0,0,0,3,9,3080,0
7771300085,411500.0,3,1.0,1130,8159,1.0,0,0,4,7,1130,0
9194101388,540000.0,3,1.75,2280,16671,1.5,0,0,4,6,1760,520
7633400110,270500.0,3,1.5,1952,8613,1.0,0,0,4,7,1652,300
2767704302,422250.0,2,1.5,1280,1256,2.0,0,0,3,8,1200,80
8562970040,655000.0,5,3.25,3690,12353,2.0,0,0,5,9,3690,0
8562720410,1200000.0,5,3.25,4610,10576,2.0,0,3,3,11,3310,1300
120069059,550000.0,3,2.5,2920,169448,2.5,0,0,3,9,2920,0
9828702513,460000.0,2,2.25,1230,929,2.0,0,0,3,8,1020,210
7812800515,159075.0,4,1.5,1580,6200,1.0,0,0,3,6,790,790
3363900155,470000.0,2,1.0,1220,4000,1.5,0,0,4,6,1220,0
9448300061,235000.0,2,1.0,1020,7920,1.0,0,0,3,6,1020,0
1840300100,309950.0,2,1.5,1510,9843,1.0,0,0,4,7,1510,0
4246000180,433000.0,4,1.75,1830,9600,1.0,0,0,4,7,1010,820
7856000110,895000.0,3,2.5,2750,10000,1.0,0,3,3,8,1650,1100
2422059111,291000.0,3,1.5,1860,60960,1.0,0,0,4,7,1140,720
1925069199,835000.0,3,2.5,2720,13124,2.0,0,0,3,9,2720,0
2771603940,640000.0,2,1.0,1360,5000,1.0,0,0,3,7,1200,160
6028000090,438000.0,3,2.25,2340,14279,1.0,0,0,3,8,1340,1000
5126310110,540000.0,4,2.5,2600,9935,2.0,0,0,3,8,2600,0
7520000616,325000.0,4,2.5,2090,7434,1.0,0,0,3,7,1090,1000
3343900120,380000.0,4,1.75,2260,7200,1.5,0,0,5,7,1360,900
714000195,510000.0,2,1.0,1390,5544,1.0,0,0,3,7,930,460
2310100230,380000.0,4,2.5,2300,7707,2.0,0,0,3,8,2300,0
7856600900,825000.0,4,2.5,2810,9800,1.0,0,0,4,8,1710,1100
926069192,880000.0,4,3.25,4060,52707,2.0,0,0,4,9,4060,0
3343302110,1800000.0,3,3.0,2790,13295,2.0,1,4,4,10,2370,420
5100403405,790000.0,3,1.0,1290,6380,1.5,0,0,3,7,1290,0
3298700302,287000.0,2,1.5,720,4346,1.0,0,0,4,6,720,0
3333001430,509000.0,3,3.0,2130,5000,1.5,0,0,3,7,1570,560
8849700040,270000.0,3,2.25,1750,8400,1.0,0,0,3,7,1350,400
3256400051,210000.0,3,2.0,960,9380,1.0,0,0,3,6,960,0
7283900551,415000.0,3,1.0,1570,11752,1.5,0,0,5,8,1570,0
5067400032,550000.0,3,2.5,3070,14400,1.0,0,3,5,9,1720,1350
1370801020,1250000.0,4,2.5,2920,5500,1.0,0,3,3,10,2030,890
3852900026,499950.0,3,1.0,1870,4984,1.0,0,0,3,7,1120,750
1189000025,659000.0,3,1.5,1540,5040,2.0,0,0,3,8,1540,0
4047200580,265000.0,2,1.5,1440,22081,2.0,0,0,3,7,1440,0
2607720150,492000.0,4,3.75,2810,10840,2.0,0,2,4,8,2070,740
5459300040,715000.0,4,2.5,2450,7700,1.0,0,0,3,8,1250,1200
2613200025,175000.0,2,1.0,1330,28270,1.5,0,0,3,6,1330,0
686050100,975000.0,4,3.5,3130,52322,2.0,0,0,3,9,2430,700
2117700065,306950.0,1,1.0,730,5005,1.0,0,0,4,5,730,0
5742600115,630000.0,4,2.0,2480,3680,1.5,0,0,4,7,1470,1010
2064800600,367500.0,3,1.0,1270,8792,1.0,0,0,5,7,1270,0
34001765,699950.0,3,3.25,2230,5460,1.0,0,1,4,8,1430,800
1186000065,1000000.0,3,3.0,2880,3750,2.0,0,0,3,9,2220,660
1687000220,285000.0,4,2.5,2434,4400,2.0,0,0,3,8,2434,0
7985400133,215000.0,2,1.5,1120,1312,2.0,0,0,3,7,1000,120
3303980090,1050000.0,4,2.5,4080,11054,2.0,0,0,3,11,4080,0
7855200120,1370000.0,4,2.75,3720,9450,1.0,0,4,5,10,1960,1760
2800031,235000.0,3,1.0,1430,7599,1.5,0,0,4,6,1010,420
2306400040,604000.0,3,2.0,1560,2589,1.0,0,0,3,7,790,770
5035300834,750000.0,3,1.75,1700,8400,1.0,0,0,3,8,1460,240
9542300530,800000.0,4,2.25,2510,9963,1.0,0,0,4,9,2200,310
9191201250,580000.0,5,2.0,2600,3750,1.5,0,0,4,6,1400,1200
7950300775,350000.0,1,1.0,790,4590,1.0,0,0,3,6,790,0
2934800025,353750.0,4,2.0,1710,7490,2.0,0,0,3,7,1320,390
7855400330,1100000.0,5,2.75,2660,8737,1.0,0,4,5,8,1470,1190
259600330,465000.0,4,2.0,1470,10291,1.0,0,0,4,7,1470,0
3723800409,568000.0,3,2.0,2350,5080,1.5,0,0,3,8,1780,570
5191100180,1005000.0,5,2.0,2440,3080,2.0,0,0,4,8,2440,0
257000057,213500.0,3,1.5,1150,11571,1.0,0,0,3,7,1150,0
1771100330,250000.0,3,2.5,1510,10384,1.0,0,0,2,7,1030,480
1782500035,357000.0,2,1.0,870,4600,1.0,0,0,4,7,870,0
7104100065,425000.0,2,2.0,1280,4095,2.0,0,0,4,8,1280,0
200500610,571000.0,3,2.5,2600,7465,2.0,0,0,3,9,2600,0
7199320600,588000.0,3,2.25,2030,7350,1.0,0,0,4,7,1190,840
3322049201,275000.0,4,1.5,1930,15531,2.0,0,0,3,7,1930,0
5153200100,565000.0,3,2.75,3210,15939,2.0,0,1,3,10,3210,0
726059349,460000.0,3,1.75,1970,9135,1.0,0,0,4,7,1370,600
8833510230,603500.0,4,2.5,4060,9734,1.0,0,4,3,9,2150,1910
7298000090,490600.0,3,2.5,3316,11447,2.0,0,0,3,9,3316,0
3885804225,1010000.0,2,2.0,1460,9052,1.0,0,2,5,6,1460,0
2558600100,500000.0,4,2.0,2100,12620,1.0,0,0,4,7,2100,0
7697920450,249000.0,4,2.25,1830,6136,2.0,0,0,3,7,1830,0
8899200110,235000.0,3,2.0,1530,8700,1.0,0,0,4,7,1530,0
3992700775,410000.0,4,2.0,1490,13736,1.0,0,0,4,6,1490,0
6384500035,370000.0,2,1.0,860,6050,1.0,0,0,3,7,860,0
2787700210,360000.0,5,2.5,2130,7111,1.0,0,0,3,7,1330,800
2524049018,1406890.0,5,2.25,3580,16789,2.0,0,0,5,9,3580,0
7569450090,298000.0,4,2.5,2420,3825,2.0,0,0,3,8,2420,0
123039570,485000.0,4,2.25,1900,7200,1.0,0,0,3,8,1370,530
6071300090,400000.0,3,1.75,1330,9143,1.0,0,0,3,7,1330,0
4221250100,580000.0,3,2.5,2150,4604,2.0,0,0,3,8,2150,0
8730000210,355000.0,2,2.5,1370,1140,2.0,0,0,3,8,1080,290
4178600100,650000.0,3,2.5,2430,12997,2.0,0,0,3,9,2430,0
9476200485,261490.0,4,1.0,1640,8467,1.0,0,2,4,6,1220,420
3205400230,347000.0,3,1.0,1010,7200,1.0,0,0,3,7,1010,0
9307300100,485000.0,3,1.0,1500,4100,1.5,0,0,3,7,1370,130
2770600930,601000.0,3,2.5,1740,1251,2.0,0,0,3,9,1180,560
2817900180,380000.0,3,3.25,2090,51212,1.0,0,0,3,8,1510,580
7504001340,565000.0,3,3.0,1850,12556,2.0,0,0,3,9,1850,0
3121500330,750000.0,3,2.5,2790,21043,2.0,0,0,3,9,2790,0
1099760230,291000.0,3,2.25,1480,7200,1.0,0,0,3,7,1190,290
3904920600,560000.0,3,2.5,2280,12498,2.0,0,0,4,9,2280,0
7504100590,725000.0,4,2.25,3180,9600,2.0,0,0,3,10,3180,0
1725079025,539000.0,3,2.0,2350,209088,1.0,0,0,3,7,2350,0
9406540150,470000.0,5,3.25,3910,7077,2.0,0,0,3,9,2710,1200
6163900032,264950.0,2,1.0,770,7434,1.0,0,0,3,6,770,0
844000180,200000.0,4,1.5,1780,8000,2.0,0,0,4,6,1080,700
7229800175,453500.0,5,2.5,2300,23345,1.0,0,0,5,7,1170,1130
325059086,811000.0,2,2.5,2510,17986,2.0,0,0,3,9,2510,0
4310701565,425000.0,3,3.25,1410,1350,3.0,0,0,3,8,1410,0
2524049257,1530000.0,4,2.25,4250,16940,1.0,0,2,4,9,2380,1870
1226059161,562000.0,4,2.75,2560,83200,1.0,0,0,3,8,1860,700
7212660900,281000.0,3,2.5,1760,7601,2.0,0,0,3,8,1760,0
6147650300,270000.0,3,2.25,2100,14027,2.0,0,0,3,8,2100,0
8945300090,205950.0,3,1.0,1490,8239,1.0,0,0,4,6,1490,0
7452500365,310000.0,2,1.0,870,5400,1.0,0,0,3,6,870,0
3629960600,350000.0,3,1.75,1260,1111,2.0,0,0,3,8,1260,0
540100056,843500.0,4,2.0,2630,16475,2.0,0,0,4,8,2630,0
1109000175,370000.0,4,2.0,1950,3757,1.0,0,0,4,6,1160,790
8645500900,279000.0,4,2.0,2200,7700,1.0,0,0,3,7,1100,1100
722069057,408000.0,3,1.75,1600,313672,1.0,0,0,4,7,1600,0
2660500365,392000.0,3,1.0,1230,9600,1.0,0,0,3,7,1230,0
2516000475,455000.0,2,1.0,1030,5000,1.0,0,0,5,6,1030,0
522039103,310000.0,2,1.5,1040,83199,1.0,0,0,4,7,870,170
7689600650,323500.0,3,3.0,2240,11536,2.0,0,0,3,7,2240,0
9285800801,364500.0,3,1.0,1600,4489,1.0,0,2,3,6,800,800
3750607974,280000.0,4,2.0,2190,14439,1.0,0,0,4,7,1180,1010
1622049154,289900.0,3,1.75,1899,11325,2.0,0,0,3,7,1899,0
9530100555,585000.0,3,1.0,1870,2807,1.5,0,0,4,7,1580,290
4178500300,269000.0,3,2.5,1730,6653,1.0,0,0,4,7,1360,370
8856960720,280000.0,3,2.25,1860,9210,2.0,0,0,3,7,1860,0
9117000230,287000.0,3,1.75,1940,9000,1.0,0,0,3,7,1290,650
8122100835,183000.0,2,1.0,670,5140,1.0,0,0,3,6,670,0
2788500090,309000.0,3,1.0,1820,8142,1.0,0,0,3,7,1040,780
324059161,920000.0,4,2.5,3810,13579,2.0,0,0,3,10,3810,0
4217400540,815241.0,5,2.25,2060,4800,2.5,0,0,3,8,2060,0
3876312290,405000.0,3,1.75,1520,7252,1.0,0,0,3,7,1140,380
8556800090,525000.0,5,3.5,3450,19080,2.0,0,3,3,9,3450,0
2113701095,150000.0,2,1.0,830,4045,1.0,0,0,3,6,830,0
3750603940,240000.0,4,1.75,1880,9600,1.0,0,0,5,7,1020,860
1245003160,698000.0,4,2.25,2200,11250,1.5,0,0,5,7,1300,900
2600010360,440000.0,3,2.0,1800,10950,1.0,0,0,4,8,1800,0
7893200900,204000.0,3,1.0,1200,12500,1.5,0,0,3,6,1200,0
269000615,875000.0,3,2.0,2220,6641,1.0,0,2,4,7,1220,1000
2174503441,650000.0,3,1.5,1380,4500,1.0,0,0,5,7,1380,0
4025300371,392500.0,3,1.0,1660,8839,1.0,0,0,4,7,1660,0
3101500090,400000.0,4,1.0,2320,4000,1.5,0,0,3,6,1310,1010
3447000090,653000.0,3,2.25,2800,17300,1.0,0,0,4,8,1420,1380
917000300,452000.0,4,1.0,1210,3760,1.5,0,0,3,6,1210,0
9510400100,345000.0,4,2.5,2331,3826,2.0,0,0,3,8,2331,0
4058801225,350000.0,4,1.75,1820,6930,1.0,0,2,4,7,1320,500
3578600201,650000.0,4,2.5,2860,5576,2.0,0,0,3,8,2860,0
5282200015,525000.0,5,3.0,2750,3800,1.5,0,0,5,7,1750,1000
5282200015,840000.0,5,3.0,2750,3800,1.5,0,0,5,7,1750,1000
4219400555,1325000.0,3,2.5,2280,5000,2.0,0,3,4,9,2280,0
104550540,259950.0,4,2.0,1610,6650,1.0,0,0,3,7,1610,0
3317500100,998000.0,5,3.5,3760,10207,2.0,0,0,3,10,3150,610
2436200395,1070000.0,3,3.0,2940,4622,2.0,0,0,4,9,2230,710
1118001560,1910000.0,4,3.0,4460,6833,2.0,0,0,3,10,3140,1320
8728100775,190500.0,3,1.5,1110,1150,2.0,0,0,3,8,940,170
2223069112,465000.0,3,2.25,2560,117176,1.0,0,0,4,9,1280,1280
7278100665,370000.0,3,1.0,1060,7419,1.0,0,2,4,6,1060,0
822059038,290000.0,6,4.5,2810,11214,1.0,0,0,3,8,2010,800
7977201065,350000.0,3,1.75,1380,4590,1.0,0,0,2,7,930,450
